Age,COA-PWY-1,DAPLYSINESYN-PWY,NONMEVIPP-PWY,NONOXIPENT-PWY,PWY-4981,PWY-5188,PWY-5189,PWY-5686,PWY-6121,PWY-6122,PWY-6125,PWY-6277,PWY-6609,PWY-6897,PWY-7208,PWY-7219,PWY-7220,PWY-7221,PWY-7222,PWY-7228,PWY-7357,THRESYN-PWY,UDPNAGSYN-PWY,VALSYN-PWY,Ethnicity_East Asian,Ethnicity_South Asian,Ethnicity_South East Asian,Gender_Female,Gender_Male,Fo_Fo-1,Fo_Fo-2,Sc_Sc-1,Sc_Sc-2,Ac_Ac-1,Ac_Ac-2,Ax_Ax-1,Ax_Ax-2,Ax_Ax-3,Ax_Ax-4,Ax_Ax-5,Vf_Vf-1,Vf_Vf-2,Ub_Ub-1,Ub_Ub-2
-0.4483355448358952,-0.22405764964385724,-0.4256136284271802,-0.630704511642907,-0.4950471722452456,0.06235103868866077,0.4462528917058307,0.8821223943429395,0.4985031597601008,-0.026044116711461382,0.047468112622331304,0.2542853717727269,0.047468112622331304,-0.24576413236828337,-0.5431933426535206,0.2661833441992826,-0.0010263047774098331,0.37191909490934655,0.26303322136005636,0.37191909490934655,0.2615168627543737,-0.4696802281191014,-0.033502102230332044,-0.013483284543955544,1.0570802801632655,0.11336874476603402,-0.48961924199053425,0.379798752613489,0.2015687004166833,-0.19802044502769486,-0.7816298958792671,1.0528985551745123,-1.9083300429001813,1.171552957939219,-0.3761242215914724,0.059735431273627196,0.34732247459245924,-0.08065009882350928,0.175345764272602,0.09130863907991875,-0.5640210915934797,0.6397698309458616,-0.2657241001606315,-0.4581461886853559,0.28492160013979984
0.3303122808810516,-0.5060021826059756,-0.18580890059239835,-0.4907387331508651,-0.17128970440934543,-0.13384291804366247,0.43772083105475146,0.4870351105081094,0.473922372985045,0.10023993095018402,0.24265965480675236,-0.15319998884292532,0.24265965480675236,-0.07061139980343555,-0.45583959105745475,-0.2769716970356999,0.08043682633555048,-0.04081069694476461,0.3251517879956354,-0.04081069694476461,0.1174242259098485,-0.22953953106959424,-0.31438420997664723,-0.2868270707939676,1.3191262806011257,1.0094044761686014,-0.7853979967624934,-0.46940041352848944,-0.15742871954320778,-0.0879652145791725,-0.028455190436185787,0.09311533556804462,-1.9404939523241922,-0.2576595760957979,0.03992310276345151,-0.4350204288936846,0.12135769822738607,-0.4601659342292195,0.7064028097046053,0.46993089070141913,-0.4346639280142464,0.6647062474506922,-0.5663246136986755,-0.39929913113776894,-0.10516386000133866
0.12315382996101416,-2.472127545538083,0.06294030223799613,-1.8470819081913623,-1.1607443373792503,-2.0714595829955718,0.8616860371017201,2.595082790969084,1.7797508203672345,-0.8915790463312301,0.3553222666150304,-0.8512455888595232,0.3553222666150304,0.21007820191908355,-1.8530395903243317,-1.9415017043604346,0.3345602537269611,2.106707416108909,-0.2714871279278989,2.106707416108909,0.319360500965305,2.9831439141376714,0.09306693117335027,-1.2917068402859213,2.035739152653898,0.13802465822960316,-1.0786870064231164,0.8622982627398582,0.34271584649847114,-0.4210799319521304,0.03274816429238611,3.1498497192135466,-3.8440690736019385,-0.3286255206288092,1.346498466491906,-1.1181599197843934,0.9031530098247824,-1.4835101443167547,2.7372952461569358,0.36270100632732033,-0.5671500716697624,1.5667630930967797,-0.16514465549061452,0.6257992151618489,-0.8391026252763981
-0.05297704576728977,-2.071238980981609,-0.08571551406076304,-1.1824252313751131,-1.3095121110658403,-1.568375144198918,1.016310979188437,0.5472249177733856,0.701709511454184,-0.5177843721286726,0.552010233724721,-0.4771632004319385,0.552010233724721,1.0595987722479006,-2.596342344581899,0.013967128616189699,0.9656615423391677,1.8876162774039897,0.14119225834214535,1.8876162774039897,0.8723781820613715,0.2920450726129948,0.1702486830395234,-1.9139779629920772,2.337766739929575,0.6437732639167322,-1.6352041863654165,1.0090346065624405,0.24364493265574558,-0.22604124854198537,-0.4050066338195487,1.2305698777864502,-4.283092340565032,-0.22757175686745607,0.17558765875220989,-2.0327012816035186,1.308208002764172,0.8146076917345085,2.49558763601364,1.7612778130653661,0.5488203331582144,1.9378510958083952,-0.6802046496673249,-1.250035553128911,-1.040983337574487
-0.7834628224676548,-1.5673296001175483,-0.20012859792175625,-1.3297023229204157,-0.8850060083299809,-0.6225897729416802,0.825035256691877,0.10642990557974719,0.80997768781339,-0.047096328582975466,0.7553525042997005,-0.5019758269617588,0.7553525042997005,1.1198087799191967,-2.4312536643928153,-0.03583038038616455,0.6121354186277426,1.618130382701995,-0.42100908202932574,1.618130382701995,0.6034950219270605,0.8976047326290829,-0.1525392101303841,-1.9241741061972164,2.572530853277217,1.0409465699756613,-1.520557245671878,0.2589442763916796,0.14744106468398815,-0.36810746398852484,1.5872522744573387,3.2411134596103404,-3.620951420283032,-0.5884856194034725,-1.0398617754248525,-0.2526708162747049,0.742280814511947,-0.043018925445548924,2.435979407090462,2.71874185993908,-0.304845093600165,2.207396276816427,-1.7249929537187723,-1.9399734557556694,-0.8319143490434638
-0.0963966532778913,-0.3042482610330945,-0.5914838035638246,-0.8480453995069274,-0.3658729009002921,0.17796608113247747,0.4633584780994162,0.5734695479718073,-0.08675240135343429,0.35327720477447233,0.351788297593965,-0.3699337583778911,0.351788297593965,-0.12394306508947607,-0.5336693951429713,-0.01013132204424002,-0.11065968604350225,0.4304001804664392,-0.05490992260103537,0.4304001804664392,0.07167628788298244,-0.48098283512778645,-0.14326890894651134,-0.31945169944141816,0.9263137043669812,0.4569602047021001,-1.0313473347297721,0.38385515956094485,-0.20575391972988144,0.015221949263153919,-0.41039928208508814,0.7898774316992391,-2.228960519249761,0.7738424599183382,0.11066260678519606,-0.7290481421814531,0.5308557145868465,-0.006938325868036057,0.3355703427705334,0.07611094345179226,-0.7802891694991502,0.6562681124149079,-0.45615958208819063,-0.5400719435404726,0.13774823275908762
-0.19391371842746358,-0.187845504578051,-0.17781518577691038,-0.6631623568310526,-0.31711391521560794,-0.28862292142893087,0.559198369093856,0.3633853130437078,0.8907803909216724,-0.07796010732084559,0.16516450074782668,-0.3645149402044125,0.16516450074782668,-0.09680423642346636,-0.46934308185750806,-0.0954965620757812,-0.16509409687105633,0.5069553965578093,0.005106490933712163,0.5069553965578093,0.18091033292868205,-0.10440255175840794,-0.22015713574006487,-0.7167942003453954,1.302391030940745,0.6110224181225359,-0.6791914665772717,-0.02918912565063226,0.02402209581636274,-0.12138026992172748,-0.22692085413329532,0.5817039360441012,-1.8966969643167415,0.6603258639760026,-0.3817652781233969,0.10938063915801251,0.39882306194913153,-0.13962742777983053,0.8411309542139745,0.4892086313598813,-0.1494606089839542,1.2421736797184981,-0.5489328783612404,-0.6199432114262232,-0.21637712508917953
-0.3533569431838402,-1.9173837838503849,-0.6011494742685526,-1.1244474063992111,-0.851348491172026,-1.0653324388018552,1.0085320660948929,0.6715310491583995,0.1585866100573428,-0.07205628316661841,0.9136065070881735,-0.049041301562678656,0.9136065070881735,0.6312555043212841,-2.3005511168869575,-0.7758228221974471,0.17692661653398106,1.3065021600611475,0.14307214857642825,1.3065021600611475,0.7418055165989973,1.3342164178700897,0.06826324019445683,-1.8646845180403828,1.6461331409040405,-0.19486802358107308,-0.9288743287311751,0.5675678082206049,0.4137898344764696,-0.9699643785681054,0.2987414431645907,4.664243747634531,-3.7871049714544083,-1.7791177868376933,-0.8104210754963673,-0.8084865769332674,2.086334205594036,-0.5328122275022595,4.205157944800399,0.9670973224819474,-0.24438147354610726,2.4276975303371278,-1.288588743920698,-0.6597405636039569,-1.9785386155495766
-0.25657528673861535,-0.5594208884225153,-0.17215485261349106,-0.7863003008027492,-0.35170622906268856,-0.2155094414437027,-0.12541168252324644,0.7313956683857047,0.2790825016192336,0.08372399371489792,0.30675202204599533,-0.007453951752668362,0.30675202204599533,0.20449211423974628,-0.7468764052931347,0.10992078585910761,0.11452585122351244,0.4000671749408384,0.34179617418009567,0.4000671749408384,0.35796605985442637,0.006578063515746437,0.2667564353360229,-0.3178187886789879,0.8725333837260519,0.30606491233788635,-0.6756991257694104,0.3633124849862246,0.10583009152563924,-0.11215181997093719,-0.2942342063300746,0.5436124903261877,-1.6125031048004248,0.9712486746189727,0.44631502624844877,-0.2581883987164418,-0.7530505089352064,-0.37285854256747586,0.8244927965123742,0.6621699600026578,-0.2988994651161666,0.5616857363590672,-0.23009328849903557,-0.3729108039686041,0.3411765226116462
-0.059929761459556335,-0.45299010778098503,-0.1491784581829081,-0.42794396951754526,-0.2796428855073641,-0.17712160456125528,0.6161779724027557,0.5567357201525456,0.1446417379764247,0.09989871077773041,0.2067067910120574,-0.17854030259881967,0.2067067910120574,-0.0008665233164500399,-0.6771814170938629,-0.19809906992373502,0.10265608258658854,0.2903232669936684,0.1895980290510649,0.2903232669936684,0.09249346019250304,-0.46564820296050125,0.10153674036462709,-0.14776334170687533,1.1768234600988363,0.6203718196245278,-0.4878812372128226,-0.27817373637910564,0.1285609826259871,-0.2742441365933867,-0.25102101228933094,0.13605731700467683,-2.119077041347567,-0.09601916946725163,-0.041766758546497175,-0.5368232413857204,0.07189951787012848,-0.664586832311739,0.3533121446713847,0.6243441659843765,-0.14511864093805477,0.7508057663710795,-0.23260891471820724,0.048789413394290215,-0.10042720562910532
